idx;x0;x1;y
0;3.769911184307752;4.1469023027385274;0
1;5.7805304826052195;1.2566370614359172;0
2;3.769911184307752;3.9584067435231396;0
3;1.5079644737231008;1.8221237390820801;0
4;0.0;4.272566008882119;0
5;1.3823007675795091;5.152211951887261;0
6;5.717698629533424;2.6389378290154264;0
7;3.7070793312359562;5.277875658030853;0
8;4.084070449666731;2.450442269800039;0
9;3.267256359733385;3.518583772020569;0
10;0.7539822368615504;3.832743037379548;0
11;5.843362335677016;1.1938052083641215;0
12;4.9637163926718735;1.1309733552923256;0
13;2.0734511513692637;3.518583772020569;0
14;6.094689747964199;0.3141592653589793;0
15;3.330088212805181;2.261946710584651;0
16;1.6336281798666925;1.1938052083641215;0
17;3.0787608005179976;0.7539822368615504;0
18;0.3769911184307752;1.8221237390820801;0
19;3.518583772020569;6.031857894892403;0
20;1.8221237390820801;5.340707511102649;1
21;0.25132741228718347;3.455751918948773;1
22;1.5079644737231008;0.8168140899333463;1
23;4.209734155810323;4.461061568097507;1
24;5.215043804959057;3.455751918948773;1
25;2.0734511513692637;4.335397861953915;1
26;3.832743037379548;5.843362335677016;1
27;0.7539822368615504;5.6548667764616285;1
28;4.9637163926718735;3.455751918948773;1
29;2.8274333882308142;2.9530970943744057;1
30;5.592034923389832;0.8168140899333463;1
31;1.7592918860102844;0.3769911184307752;1
32;1.1309733552923256;2.8274333882308142;1
33;2.6389378290154264;2.7646015351590183;1
34;0.5654866776461628;3.0787608005179976;1
35;5.6548667764616285;3.204424506661589;1
36;2.5761059759436304;2.8274333882308142;1
37;4.0212385965949355;5.529203070318037;1
38;4.9637163926718735;4.39822971502571;1
39;1.9477874452256718;0.12566370614359174;1
