idx;x0;x1;y
0;2.261946710584651;3.832743037379548;0
1;4.461061568097507;3.267256359733385;0
2;2.261946710584651;0.3769911184307752;0
3;3.6442474781641603;3.1415926535897936;0
4;4.209734155810323;3.204424506661589;0
5;6.157521601035995;4.71238898038469;0
6;4.71238898038469;4.900884539600078;0
7;5.46637121724624;1.1938052083641215;0
8;2.199114857512855;1.1938052083641215;0
9;1.3194689145077132;5.340707511102649;0
10;4.1469023027385274;5.403539364174445;0
11;1.9477874452256718;2.9530970943744057;0
12;5.215043804959057;4.0212385965949355;0
13;6.220353454107791;1.7592918860102844;0
14;5.592034923389832;0.942477796076938;0
15;0.25132741228718347;3.0159289474462017;0
16;4.9637163926718735;2.6389378290154264;0
17;5.529203070318037;1.3194689145077132;0
18;1.9477874452256718;0.3769911184307752;0
19;3.9584067435231396;1.6336281798666925;0
20;0.6283185307179586;0.25132741228718347;1
21;1.2566370614359172;5.7805304826052195;1
22;6.094689747964199;2.5761059759436304;1
23;3.1415926535897936;5.592034923389832;1
24;3.518583772020569;1.5079644737231008;1
25;6.157521601035995;5.529203070318037;1
26;6.157521601035995;5.340707511102649;1
27;0.6283185307179586;0.12566370614359174;1
28;1.3823007675795091;2.8274333882308142;1
29;4.586725274241099;0.0;1
30;3.392920065876977;1.5079644737231008;1
31;5.46637121724624;1.9477874452256718;1
32;3.1415926535897936;4.71238898038469;1
33;4.649557127312894;5.7805304826052195;1
34;0.3769911184307752;2.6389378290154264;1
35;5.152211951887261;0.5654866776461628;1
36;3.455751918948773;2.324778563656447;1
37;1.9477874452256718;0.8168140899333463;1
38;0.7539822368615504;4.649557127312894;1
39;4.0212385965949355;0.4398229715025711;1
