idx;x0;x1;y
0;5.592034923389832;5.843362335677016;0
1;6.220353454107791;5.7805304826052195;0
2;0.6911503837897546;2.9530970943744057;0
3;2.261946710584651;1.3194689145077132;0
4;5.026548245743669;4.335397861953915;0
5;4.1469023027385274;2.8274333882308142;0
6;2.9530970943744057;2.261946710584651;0
7;0.7539822368615504;5.529203070318037;0
8;0.1884955592153876;2.387610416728243;0
9;1.0681415022205298;0.25132741228718347;0
10;0.942477796076938;6.094689747964199;0
11;3.9584067435231396;3.0787608005179976;0
12;0.8796459430051422;2.450442269800039;0
13;0.0;5.026548245743669;0
14;4.586725274241099;0.6283185307179586;0
15;1.1309733552923256;2.450442269800039;0
16;5.717698629533424;5.46637121724624;0
17;0.7539822368615504;5.717698629533424;0
18;6.094689747964199;0.4398229715025711;0
19;1.5079644737231008;3.8955748904513436;0
20;1.3823007675795091;5.46637121724624;1
21;5.152211951887261;5.026548245743669;1
22;0.5026548245743669;3.455751918948773;1
23;4.838052686528282;5.215043804959057;1
24;4.9637163926718735;0.4398229715025711;1
25;3.392920065876977;2.1362830044410597;1
26;0.06283185307179587;0.8168140899333463;1
27;5.529203070318037;4.586725274241099;1
28;1.8221237390820801;4.523893421169302;1
29;0.3769911184307752;2.0106192982974678;1
30;5.152211951887261;5.215043804959057;1
31;1.8221237390820801;5.969026041820608;1
32;4.9637163926718735;4.900884539600078;1
33;2.0734511513692637;5.089380098815465;1
34;0.0;2.7646015351590183;1
35;5.7805304826052195;0.3769911184307752;1
36;3.5814156250923643;0.4398229715025711;1
37;5.215043804959057;4.838052686528282;1
38;0.4398229715025711;3.455751918948773;1
39;3.392920065876977;2.324778563656447;1
