idx;x0;x1;y
0;3.267256359733385;4.39822971502571;0
1;4.900884539600078;1.8221237390820801;0
2;0.5026548245743669;0.06283185307179587;0
3;4.775220833456486;2.7646015351590183;0
4;4.838052686528282;1.884955592153876;0
5;6.157521601035995;5.6548667764616285;0
6;1.5707963267948968;0.3141592653589793;0
7;4.838052686528282;6.094689747964199;0
8;0.6283185307179586;1.5707963267948968;0
9;5.152211951887261;6.094689747964199;0
10;2.9530970943744057;1.2566370614359172;0
11;4.838052686528282;1.6336281798666925;0
12;0.0;0.942477796076938;0
13;6.031857894892403;1.6964600329384885;0
14;0.942477796076938;4.649557127312894;0
15;2.9530970943744057;1.1309733552923256;0
16;5.7805304826052195;1.7592918860102844;0
17;5.089380098815465;6.157521601035995;0
18;0.06283185307179587;0.3141592653589793;0
19;4.9637163926718735;5.906194188748811;0
20;0.06283185307179587;4.209734155810323;1
21;2.7646015351590183;5.6548667764616285;1
22;2.6389378290154264;2.0106192982974678;1
23;6.094689747964199;0.8168140899333463;1
24;5.906194188748811;5.403539364174445;1
25;4.084070449666731;3.769911184307752;1
26;1.4451326206513049;4.272566008882119;1
27;0.5026548245743669;5.592034923389832;1
28;2.8902652413026098;5.592034923389832;1
29;1.2566370614359172;3.8955748904513436;1
30;3.0787608005179976;0.5654866776461628;1
31;3.392920065876977;3.267256359733385;1
32;2.7646015351590183;3.8955748904513436;1
33;3.0787608005179976;0.3141592653589793;1
34;2.324778563656447;1.1309733552923256;1
35;1.1938052083641215;3.204424506661589;1
36;3.9584067435231396;2.199114857512855;1
37;0.3141592653589793;1.2566370614359172;1
38;2.6389378290154264;0.6911503837897546;1
39;1.1309733552923256;4.084070449666731;1
