idx;x0;x1;y
0;3.9584067435231396;2.261946710584651;0
1;0.942477796076938;3.6442474781641603;0
2;0.5026548245743669;4.1469023027385274;0
3;6.031857894892403;3.330088212805181;0
4;4.523893421169302;4.838052686528282;0
5;3.0787608005179976;2.450442269800039;0
6;0.12566370614359174;2.1362830044410597;0
7;4.523893421169302;2.1362830044410597;0
8;0.3769911184307752;0.5654866776461628;0
9;0.25132741228718347;5.277875658030853;0
10;5.403539364174445;2.1362830044410597;0
11;3.0159289474462017;3.5814156250923643;0
12;2.8902652413026098;1.9477874452256718;0
13;3.392920065876977;3.832743037379548;0
14;1.0053096491487339;3.6442474781641603;0
15;3.832743037379548;2.7646015351590183;0
16;3.518583772020569;2.5132741228718345;0
17;1.0053096491487339;2.0734511513692637;0
18;5.215043804959057;0.8796459430051422;0
19;2.261946710584651;2.0734511513692637;0
20;4.084070449666731;5.843362335677016;0
21;5.843362335677016;0.7539822368615504;0
22;0.3141592653589793;5.529203070318037;0
23;0.3769911184307752;0.8796459430051422;0
24;1.4451326206513049;0.3141592653589793;0
25;5.403539364174445;3.6442474781641603;0
26;0.12566370614359174;1.0681415022205298;0
27;1.4451326206513049;0.3769911184307752;0
28;0.6911503837897546;2.5761059759436304;0
29;0.7539822368615504;4.1469023027385274;0
30;0.8168140899333463;1.6336281798666925;0
31;5.403539364174445;2.324778563656447;0
32;3.392920065876977;0.942477796076938;0
33;2.1362830044410597;3.518583772020569;0
34;2.1362830044410597;2.1362830044410597;0
35;2.8902652413026098;4.1469023027385274;0
36;5.215043804959057;5.46637121724624;0
37;1.0681415022205298;3.518583772020569;0
38;3.204424506661589;4.1469023027385274;0
39;2.8902652413026098;2.0106192982974678;0
40;3.204424506661589;4.1469023027385274;0
41;1.1938052083641215;3.832743037379548;0
42;2.9530970943744057;5.340707511102649;0
43;0.7539822368615504;4.0212385965949355;0
44;2.450442269800039;4.0212385965949355;0
45;1.1938052083641215;4.461061568097507;0
46;5.6548667764616285;5.46637121724624;0
47;2.5761059759436304;0.8168140899333463;0
48;0.6911503837897546;2.5132741228718345;0
49;1.7592918860102844;2.387610416728243;0
50;4.775220833456486;4.084070449666731;0
51;1.884955592153876;1.0053096491487339;0
52;2.6389378290154264;4.1469023027385274;0
53;3.5814156250923643;2.7017696820872223;0
54;3.204424506661589;3.518583772020569;0
55;6.220353454107791;3.392920065876977;0
56;0.06283185307179587;3.832743037379548;0
57;0.3769911184307752;0.8168140899333463;0
58;3.7070793312359562;3.8955748904513436;0
59;1.2566370614359172;5.592034923389832;0
60;5.906194188748811;1.2566370614359172;0
61;4.0212385965949355;2.5761059759436304;0
62;3.455751918948773;4.461061568097507;0
63;0.8796459430051422;3.9584067435231396;0
64;6.094689747964199;2.199114857512855;0
65;4.838052686528282;4.084070449666731;0
66;3.392920065876977;2.0734511513692637;0
67;5.7805304826052195;1.1309733552923256;0
68;2.324778563656447;5.340707511102649;0
69;2.6389378290154264;1.1938052083641215;0
70;3.518583772020569;5.152211951887261;0
71;5.46637121724624;5.46637121724624;0
72;1.6964600329384885;5.717698629533424;0
73;2.6389378290154264;3.769911184307752;0
74;1.2566370614359172;5.7805304826052195;0
75;1.0053096491487339;2.0106192982974678;0
76;5.403539364174445;0.8168140899333463;0
77;5.906194188748811;0.8168140899333463;0
78;0.3141592653589793;5.969026041820608;0
79;0.6283185307179586;5.152211951887261;0
80;2.1362830044410597;5.403539364174445;0
81;5.969026041820608;4.084070449666731;0
82;4.586725274241099;4.838052686528282;0
83;2.387610416728243;3.9584067435231396;0
84;0.942477796076938;5.529203070318037;0
85;0.8796459430051422;2.0106192982974678;0
86;4.084070449666731;2.6389378290154264;0
87;0.6911503837897546;0.6911503837897546;0
88;3.204424506661589;2.0734511513692637;0
89;0.1884955592153876;3.8955748904513436;0
90;4.272566008882119;2.5761059759436304;0
91;2.6389378290154264;3.7070793312359562;0
92;3.7070793312359562;4.39822971502571;0
93;2.7646015351590183;2.0106192982974678;0
94;3.330088212805181;4.586725274241099;0
95;1.6964600329384885;1.8221237390820801;0
96;1.0681415022205298;5.026548245743669;0
97;5.026548245743669;0.5026548245743669;0
98;4.838052686528282;0.4398229715025711;0
99;0.3769911184307752;2.6389378290154264;0
100;3.204424506661589;3.9584067435231396;0
101;3.7070793312359562;4.775220833456486;0
102;4.649557127312894;2.8902652413026098;0
103;2.8902652413026098;3.6442474781641603;0
104;1.6336281798666925;1.0681415022205298;0
105;4.1469023027385274;5.529203070318037;0
106;5.089380098815465;1.3194689145077132;0
107;4.900884539600078;0.5026548245743669;0
108;4.0212385965949355;2.324778563656447;0
109;0.3769911184307752;5.403539364174445;0
110;2.7646015351590183;0.4398229715025711;0
111;2.8274333882308142;3.8955748904513436;0
112;3.6442474781641603;2.324778563656447;0
113;2.8902652413026098;1.6336281798666925;0
114;3.267256359733385;2.324778563656447;0
115;1.1938052083641215;5.215043804959057;0
116;2.261946710584651;2.1362830044410597;0
117;2.6389378290154264;2.1362830044410597;0
118;5.152211951887261;3.7070793312359562;0
119;2.7017696820872223;4.209734155810323;0
120;0.6911503837897546;0.6911503837897546;0
121;0.0;4.900884539600078;0
122;2.7017696820872223;2.324778563656447;0
123;4.523893421169302;0.25132741228718347;0
124;0.06283185307179587;1.1309733552923256;0
125;4.838052686528282;2.0734511513692637;0
126;3.6442474781641603;2.6389378290154264;0
127;0.6911503837897546;1.6336281798666925;0
128;3.5814156250923643;2.450442269800039;0
129;4.838052686528282;5.6548667764616285;0
130;3.0159289474462017;0.3141592653589793;0
131;0.06283185307179587;4.209734155810323;0
132;3.204424506661589;3.518583772020569;0
133;3.204424506661589;0.5026548245743669;0
134;0.1884955592153876;5.089380098815465;0
135;0.6911503837897546;1.884955592153876;0
136;3.6442474781641603;4.900884539600078;0
137;4.71238898038469;1.1309733552923256;0
138;6.094689747964199;0.25132741228718347;0
139;5.403539364174445;0.8168140899333463;0
140;2.261946710584651;3.6442474781641603;0
141;4.775220833456486;0.1884955592153876;0
142;3.330088212805181;2.1362830044410597;0
143;0.1884955592153876;4.39822971502571;0
144;2.7017696820872223;4.0212385965949355;0
145;2.324778563656447;5.403539364174445;0
146;1.8221237390820801;6.094689747964199;0
147;1.884955592153876;2.261946710584651;0
148;3.392920065876977;1.0053096491487339;0
149;1.0681415022205298;0.6283185307179586;0
150;5.277875658030853;4.523893421169302;0
151;5.215043804959057;3.769911184307752;0
152;0.1884955592153876;0.6911503837897546;0
153;1.1309733552923256;2.387610416728243;0
154;1.884955592153876;2.450442269800039;0
155;3.0159289474462017;0.6911503837897546;0
156;1.6964600329384885;2.0106192982974678;0
157;3.1415926535897936;0.3769911184307752;0
158;5.46637121724624;2.1362830044410597;0
159;3.7070793312359562;2.261946710584651;0
160;2.6389378290154264;3.8955748904513436;0
161;3.0159289474462017;1.6336281798666925;0
162;0.6283185307179586;5.7805304826052195;0
163;4.084070449666731;4.0212385965949355;0
164;5.529203070318037;0.3769911184307752;0
165;5.026548245743669;3.9584067435231396;0
166;2.9530970943744057;5.340707511102649;0
167;1.3194689145077132;3.6442474781641603;0
168;4.209734155810323;4.0212385965949355;0
169;0.12566370614359174;1.1938052083641215;0
170;5.592034923389832;2.7017696820872223;0
171;0.7539822368615504;0.6283185307179586;0
172;0.1884955592153876;5.215043804959057;0
173;2.5132741228718345;3.769911184307752;0
174;3.0159289474462017;4.272566008882119;0
175;1.1938052083641215;0.7539822368615504;0
176;1.1938052083641215;4.084070449666731;0
177;3.1415926535897936;0.3769911184307752;0
178;0.6283185307179586;2.0734511513692637;0
179;5.340707511102649;2.6389378290154264;0
180;0.3769911184307752;0.7539822368615504;0
181;1.0053096491487339;2.5761059759436304;0
182;6.220353454107791;4.084070449666731;0
183;5.906194188748811;5.340707511102649;0
184;3.7070793312359562;5.089380098815465;0
185;2.450442269800039;3.6442474781641603;0
186;3.518583772020569;1.0053096491487339;0
187;0.12566370614359174;2.6389378290154264;0
188;3.267256359733385;0.5026548245743669;0
189;0.4398229715025711;2.5761059759436304;0
190;1.0053096491487339;1.884955592153876;0
191;2.9530970943744057;2.324778563656447;0
192;2.7017696820872223;4.1469023027385274;0
193;1.884955592153876;0.8168140899333463;0
194;3.0159289474462017;3.7070793312359562;0
195;0.1884955592153876;5.089380098815465;0
196;1.2566370614359172;2.0106192982974678;0
197;5.969026041820608;2.0106192982974678;0
198;1.5079644737231008;0.3141592653589793;0
199;3.204424506661589;0.942477796076938;0
200;5.969026041820608;1.2566370614359172;0
201;4.71238898038469;1.1309733552923256;0
202;3.769911184307752;2.7646015351590183;0
203;4.461061568097507;5.215043804959057;0
204;5.717698629533424;5.403539364174445;0
205;0.3141592653589793;6.094689747964199;0
206;1.9477874452256718;0.6911503837897546;0
207;5.026548245743669;4.0212385965949355;0
208;1.3823007675795091;0.4398229715025711;0
209;1.7592918860102844;2.261946710584651;0
210;2.7646015351590183;0.8168140899333463;0
211;4.900884539600078;3.769911184307752;0
212;5.089380098815465;5.46637121724624;0
213;5.277875658030853;3.769911184307752;0
214;1.2566370614359172;0.4398229715025711;0
215;3.832743037379548;4.0212385965949355;0
216;4.272566008882119;4.0212385965949355;0
217;0.7539822368615504;3.7070793312359562;0
218;3.7070793312359562;4.1469023027385274;0
219;0.7539822368615504;0.8168140899333463;0
220;3.832743037379548;3.832743037379548;0
221;0.6283185307179586;1.8221237390820801;0
222;4.461061568097507;4.0212385965949355;0
223;1.2566370614359172;3.9584067435231396;0
224;4.586725274241099;2.1362830044410597;0
225;1.1309733552923256;4.084070449666731;0
226;5.026548245743669;2.387610416728243;0
227;2.387610416728243;2.261946710584651;0
228;1.5707963267948968;2.0734511513692637;0
229;5.969026041820608;5.46637121724624;0
230;3.330088212805181;4.775220833456486;0
231;0.942477796076938;1.884955592153876;0
232;0.4398229715025711;5.46637121724624;0
233;1.2566370614359172;0.4398229715025711;0
234;4.9637163926718735;5.403539364174445;0
235;5.529203070318037;2.5761059759436304;0
236;4.775220833456486;0.12566370614359174;0
237;5.46637121724624;5.529203070318037;0
238;5.592034923389832;2.8274333882308142;0
239;6.220353454107791;4.0212385965949355;0
240;2.0734511513692637;2.450442269800039;0
241;4.1469023027385274;2.7017696820872223;0
242;1.1309733552923256;3.9584067435231396;0
243;2.1362830044410597;0.4398229715025711;0
244;0.1884955592153876;1.0053096491487339;0
245;1.6964600329384885;2.387610416728243;0
246;2.5761059759436304;0.942477796076938;0
247;3.0159289474462017;4.084070449666731;0
248;1.4451326206513049;2.1362830044410597;0
249;3.0159289474462017;5.215043804959057;0
250;1.3823007675795091;0.6283185307179586;0
251;2.7017696820872223;5.843362335677016;0
252;3.5814156250923643;4.0212385965949355;0
253;3.518583772020569;2.1362830044410597;0
254;5.340707511102649;2.6389378290154264;0
255;3.832743037379548;3.9584067435231396;0
256;3.769911184307752;4.084070449666731;0
257;4.461061568097507;2.7646015351590183;0
258;6.031857894892403;3.518583772020569;0
259;1.2566370614359172;3.769911184307752;0
260;5.6548667764616285;2.0106192982974678;0
261;1.0681415022205298;2.5761059759436304;0
262;5.843362335677016;3.392920065876977;0
263;0.12566370614359174;0.6911503837897546;0
264;3.204424506661589;0.942477796076938;0
265;1.4451326206513049;1.8221237390820801;0
266;4.461061568097507;2.6389378290154264;0
267;5.6548667764616285;1.884955592153876;0
268;3.455751918948773;3.518583772020569;0
269;3.0787608005179976;2.261946710584651;0
270;1.8221237390820801;1.884955592153876;0
271;1.7592918860102844;2.261946710584651;0
272;3.8955748904513436;2.387610416728243;0
273;1.3823007675795091;5.906194188748811;0
274;4.649557127312894;0.25132741228718347;0
275;6.094689747964199;5.277875658030853;0
276;0.06283185307179587;5.277875658030853;0
277;2.0734511513692637;2.1362830044410597;0
278;1.5079644737231008;2.261946710584651;0
279;6.094689747964199;2.0734511513692637;0
280;3.9584067435231396;2.8274333882308142;0
281;1.5079644737231008;2.450442269800039;0
282;4.39822971502571;2.0734511513692637;0
283;4.900884539600078;0.5026548245743669;0
284;4.209734155810323;5.215043804959057;0
285;3.204424506661589;4.649557127312894;0
286;0.8168140899333463;1.9477874452256718;0
287;2.387610416728243;3.518583772020569;0
288;2.1362830044410597;5.403539364174445;0
289;0.3769911184307752;5.340707511102649;0
290;5.906194188748811;3.518583772020569;0
291;4.209734155810323;5.403539364174445;0
292;3.267256359733385;4.586725274241099;0
293;3.7070793312359562;4.0212385965949355;0
294;3.0787608005179976;0.3769911184307752;0
295;1.1938052083641215;0.6283185307179586;0
296;4.1469023027385274;5.6548667764616285;0
297;3.204424506661589;4.209734155810323;0
298;1.3194689145077132;4.084070449666731;0
299;3.769911184307752;3.832743037379548;0
300;1.7592918860102844;2.0734511513692637;0
301;5.6548667764616285;1.884955592153876;0
302;1.1938052083641215;3.832743037379548;0
303;1.0681415022205298;2.5761059759436304;0
304;1.3823007675795091;3.8955748904513436;0
305;0.6283185307179586;4.084070449666731;0
306;5.6548667764616285;1.9477874452256718;0
307;3.0787608005179976;2.387610416728243;0
308;3.5814156250923643;3.8955748904513436;0
309;0.3141592653589793;4.209734155810323;0
310;2.8274333882308142;4.461061568097507;0
311;1.0681415022205298;3.6442474781641603;0
312;5.843362335677016;3.455751918948773;0
313;4.900884539600078;5.46637121724624;0
314;5.529203070318037;5.529203070318037;0
315;5.277875658030853;0.7539822368615504;0
316;3.6442474781641603;2.0734511513692637;0
317;3.7070793312359562;4.272566008882119;0
318;3.455751918948773;2.450442269800039;0
319;4.272566008882119;2.8274333882308142;0
320;3.455751918948773;2.450442269800039;0
321;4.71238898038469;5.969026041820608;0
322;0.3769911184307752;5.529203070318037;0
323;3.330088212805181;1.8221237390820801;0
324;5.026548245743669;4.649557127312894;0
325;1.0681415022205298;2.5761059759436304;0
326;1.3823007675795091;2.324778563656447;0
327;0.8168140899333463;4.335397861953915;0
328;1.0681415022205298;2.6389378290154264;0
329;0.12566370614359174;1.1938052083641215;0
330;3.1415926535897936;1.5079644737231008;0
331;1.0681415022205298;2.6389378290154264;0
332;1.3823007675795091;4.0212385965949355;0
333;3.204424506661589;2.387610416728243;0
334;1.4451326206513049;0.3769911184307752;0
335;1.2566370614359172;1.9477874452256718;0
336;1.7592918860102844;2.387610416728243;0
337;1.3823007675795091;5.277875658030853;0
338;0.06283185307179587;5.215043804959057;0
339;3.1415926535897936;3.832743037379548;0
340;0.1884955592153876;1.0681415022205298;0
341;1.1309733552923256;3.8955748904513436;0
342;3.0787608005179976;1.5707963267948968;0
343;1.6964600329384885;5.529203070318037;0
344;0.7539822368615504;3.7070793312359562;0
345;0.06283185307179587;4.272566008882119;0
346;5.277875658030853;3.7070793312359562;0
347;5.277875658030853;2.7646015351590183;0
348;5.089380098815465;2.199114857512855;0
349;3.518583772020569;2.199114857512855;0
350;0.12566370614359174;2.7017696820872223;0
351;1.1938052083641215;3.832743037379548;0
352;3.7070793312359562;4.272566008882119;0
353;5.026548245743669;2.324778563656447;0
354;3.455751918948773;2.0106192982974678;0
355;2.324778563656447;3.5814156250923643;0
356;1.3823007675795091;0.5026548245743669;0
357;5.089380098815465;5.717698629533424;0
358;0.5654866776461628;2.0734511513692637;0
359;1.1938052083641215;3.7070793312359562;0
360;0.6911503837897546;1.6964600329384885;0
361;5.340707511102649;5.46637121724624;0
362;3.8955748904513436;2.7646015351590183;0
363;3.8955748904513436;4.0212385965949355;0
364;0.3141592653589793;5.906194188748811;0
365;5.089380098815465;4.586725274241099;0
366;1.3194689145077132;0.25132741228718347;0
367;0.0;2.199114857512855;0
368;5.529203070318037;3.5814156250923643;0
369;1.8221237390820801;5.906194188748811;0
370;0.942477796076938;1.884955592153876;0
371;0.12566370614359174;1.0681415022205298;0
372;2.1362830044410597;3.7070793312359562;0
373;1.2566370614359172;0.3141592653589793;0
374;1.7592918860102844;2.261946710584651;0
375;3.455751918948773;4.775220833456486;0
376;3.330088212805181;1.1938052083641215;0
377;2.450442269800039;3.5814156250923643;0
